 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53906,5334866,1,6,6,36,6,6,6,0,6,6,6,0,7.872737572,1.312122929,889144.3333,2170606.278,5319870,1,0,0,0,0,0,5325865,1065173,2378448.829,5319870,1,0,0,0,0,20,120,0.187446133,1.124676796,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,14996,0,14996,14996,5319870,0,5319870,5319870
53920,5298803,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,265.1542245,1.321053076,883133.8333,2160412.087,5293056,1,0,0,0,0,0,5296857,1059371.4,2366701.9,5293056,1,1,0,0,0,20,132,0.188721868,1.132331208,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,5747,0,5747,5747,5293056,0,5293056,5293056
17927,9387605,1,6,6,36,6,6,6,0,6,6,6,0,4.473984579,0.745664096,1564600.833,3818824.598,9359723,2,0,0,0,0,0,9383732,1876746.4,4183122.664,9359723,2,0,0,0,0,20,120,0.106523442,0.639140654,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27882,0,27882,27882,9359723,0,9359723,9359723
17939,9376702,1,5,6,30,6,6,6,0,6,6,6,0,3.839302987,0.639883831,1875340.4,4179483.16,9351815,4,0,0,0,0,0,9357826,2339456.5,4674906.162,9351815,4,0,0,0,0,20,100,0.106647305,0.533236526,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,24887,0,24887,24887,9351815,0,9351815,9351815
17936,9365760,1,6,6,36,6,6,6,0,6,6,6,0,4.484419844,0.747403307,1560960,3814246.935,9346756,2,0,0,0,0,0,9356746,1871349.2,4178880.075,9346756,2,0,0,0,0,20,120,0.106771901,0.640631406,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,19004,0,19004,19004,9346756,0,9346756,9346756
17933,9385703,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,149.695766,0.745815204,1564283.833,3819467.478,9360729,3,0,0,0,0,0,9381729,1876345.8,4183903.05,9360729,3,1,0,0,0,20,132,0.106545029,0.639270175,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24974,0,24974,24974,9360729,0,9360729,9360729
17930,9387758,1,5,6,30,6,6,6,0,6,6,6,0,3.834781425,0.639130237,1877551.6,4182680.743,9359741,1,0,0,0,0,0,9381779,2345444.75,4676209.034,9359741,1,0,0,0,0,20,100,0.106521706,0.532608531,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28017,0,28017,28017,9359741,0,9359741,9359741
17928,9387624,1,6,6,36,6,6,6,0,6,6,6,0,4.473975524,0.745662587,1564604,3818833.63,9359740,0,0,0,0,0,0,9385803,1877160.6,4182902.779,9359740,0,0,0,0,0,20,120,0.106523227,0.639139361,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27884,0,27884,27884,9359740,0,9359740,9359740
17925,9388727,1,6,6,36,6,6,6,0,6,6,6,0,4.473449915,0.745574986,1564787.833,3818741.425,9359731,3,0,0,0,0,0,9387740,1877548,4182683.43,9359731,3,0,0,0,0,20,120,0.106510712,0.639064274,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28996,0,28996,28996,9359731,0,9359731,9359731
17937,9377618,1,6,6,36,6,6,6,0,6,6,6,0,4.478749294,0.746458216,1562936.333,3816214.334,9352741,3,0,0,0,0,0,9360737,1872147.4,4181779.368,9352741,3,0,0,0,0,20,120,0.106636888,0.639821328,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,24877,0,24877,24877,9352741,0,9352741,9352741
17934,9385655,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,149.6965316,0.745819018,1564275.833,3819467.096,9360720,4,0,0,0,0,0,9380748,1876149.6,4184007.86,9360720,4,1,0,0,0,20,132,0.106545574,0.639273444,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24935,0,24935,24935,9360720,0,9360720,9360720
17931,9386644,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,149.6807592,0.745740437,1564440.667,3819896.474,9361756,0,0,0,0,0,0,9382623,1876524.6,4184380.299,9361756,0,1,0,0,0,20,132,0.106534348,0.639206089,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24888,0,24888,24888,9361756,0,9361756,9361756
17929,9387752,1,5,6,30,6,6,6,0,6,6,6,0,3.834783876,0.639130646,1877550.4,4182680.201,9359737,1,0,0,0,0,0,9382779,2345694.75,4676040.776,9359737,1,0,0,0,0,20,100,0.106521774,0.532608872,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28015,0,28015,28015,9359737,0,9359737,9359737
17938,9377615,1,6,6,36,6,6,6,0,6,6,6,0,4.478750727,0.746458455,1562935.833,3816215.881,9352742,4,0,0,0,0,0,9359755,1871951,4181889.736,9352742,4,0,0,0,0,20,120,0.106636922,0.639821532,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,24873,0,24873,24873,9352742,0,9352742,9352742
17926,9388723,1,6,6,36,6,6,6,0,6,6,6,0,4.473451821,0.745575303,1564787.167,3819227.651,9360730,2,0,0,0,0,0,9385749,1877149.8,4183461.091,9360730,2,0,0,0,0,20,120,0.106510758,0.639064546,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27993,0,27993,27993,9360730,0,9360730,9360730
17935,9385689,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,149.0567182,0.639271129,1877137.8,4183466.481,9360741,1000,0,0,0,0,0,9379777,2344944.25,4677203.926,9360741,1000,1,0,0,0,20,112,0.106545188,0.532725941,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,24948,0,24948,24948,9360741,0,9360741,9360741
17932,9386733,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,149.04014,0.639200028,1877346.6,4183907.109,9361739,1,0,0,0,0,0,9379763,2344940.75,4677870.919,9361739,1,1,0,0,0,20,112,0.106533338,0.53266669,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,24994,0,24994,24994,9361739,0,9361739,9361739
17959,32975,5,3,11601,26,5840,0,2320.2,2658.195854,20,0,8.666666667,10.26320288,352600.4549,242.6080364,4710.714286,9666.265665,26008,-1,32975,8243.75,12416.20069,26361,153,26018,13009,18383.3621,26008,10,0,0,0,0,112,72,151.6300227,90.97801365,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,1,0,0,0,0,1453.375,2320.2,8.666666667,112,0,0,0,0,0,0,5,11601,3,26,29200,256,4,20,0,0,0,0,0,0,0,0
17970,1270364,7,2,11601,20,5840,0,1657.285714,1964.895647,20,0,10,14.14213562,9147.77182,7.084583631,158795.5,444722.0375,1259394,4,1270364,211727.3333,513264.6419,1259394,55,9909,9909,0,9909,9909,0,0,0,0,152,52,5.510231713,1.574351918,0,5840,1162.1,1791.544861,3209632.989,0,0,0,1,1,0,0,0,0,1291.222222,1657.285714,10,152,0,0,0,0,0,0,7,11601,2,20,29200,256,6,20,0,0,0,0,0,0,0,0
80,725023,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,16045.00823,12.4133993,90627.875,255794.2355,723686,2,1219,609.5,101.1162697,681,538,724980,144996,323497.9346,723686,2,0,0,0,0,72,132,4.137799766,8.275599533,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,724902,3,6,26,11607,20,0,8.666666667,10.26320288,8760,0,1934.5,3414.854477,16047.68645,12.41547133,90612.75,255772.0361,723616,1,1096,548,69.29646456,597,499,724876,144975.2,323470.3724,723616,1,0,0,0,0,72,132,4.138490444,8.276980888,0,8760,1163.3,2733.082592,7469740.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,696154,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16710.38305,10.0552464,116025.6667,283752.1342,695232,5,863,431.5,511.2382028,793,70,696107,232035.6667,401140.0248,695232,5,0,0,0,0,72,92,4.309391313,5.745855084,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,699644,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,16627.02746,12.86368496,87455.5,246922.8067,698558,4,878,439,458.2051942,763,115,699597,139919.4,312288.715,698558,4,0,0,0,0,72,132,4.287894987,8.575789973,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,1762953,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6598.587711,5.105070867,220369.125,622808.7378,1761742,5,838,419,458.2051942,743,95,1762948,352589.6,787740.2232,1761742,46,0,0,0,0,72,132,1.701690289,3.403380578,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,6073740,5,0,30,0,6,6,6,0,0,0,0,0,4.939296052,0.823216009,1518435,3036197.334,6072731,272,6073740,1518435,3036197.334,6072731,272,0,0,0,0,0,0,0,0,0,100,0,0.823216009,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1009,0,1009,1009,6072731,0,6072731,6072731
80,698577,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,16652.42343,12.88333283,87322.125,246629.5541,697699,4,721,360.5,259.5081887,544,177,698531,139706.2,311927.6236,697699,4,0,0,0,0,72,132,4.294444277,8.588888555,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,699637,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16627.19382,10.0051884,116606.1667,285240.6182,698851,5,705,352.5,282.1356057,552,153,699624,233208,403258.8476,698851,5,0,0,0,0,72,92,4.287937888,5.717250517,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,1762731,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6599.418743,5.105713804,220341.375,622659.1683,1761344,3,1053,526.5,666.8016947,998,55,1762681,352536.2,787547.6148,1761344,3,0,0,0,0,72,132,1.701904601,3.403809203,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,6073873,5,0,30,0,6,6,6,0,0,0,0,0,4.939187895,0.823197983,1518468.25,3036176.517,6072733,3,6073873,1518468.25,3036176.517,6072733,3,0,0,0,0,0,0,0,0,0,100,0,0.823197983,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1140,0,1140,1140,6072733,0,6072733,6072733
80,1762928,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6598.681285,3.970666981,293821.3333,719080.4493,1761638,47,1005,502.5,641.3458505,956,49,1762881,587627,1016723.444,1761638,185,0,0,0,0,72,92,1.701714421,2.268952561,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,6072409,5,0,30,0,6,6,6,0,0,0,0,0,4.940378687,0.823396448,1518102.25,3035041.856,6070665,269,6072409,1518102.25,3035041.856,6070665,269,0,0,0,0,0,0,0,0,0,100,0,0.823396448,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1744,0,1744,1744,6070665,0,6070665,6070665
80,1747672,2,4,20,11607,20,0,10,14.14213562,11595,0,2901.75,5795.50069,6652.850192,3.433138484,349534.4,781134.9575,1746871,5,743,743,0,743,743,1747618,582539.3333,1008340.869,1746871,5,0,0,0,0,52,92,1.144379495,2.288758989,0,11595,1661,4380.487987,19200000,0,0,0,1,0,0,0,0,2,1937.833333,10,2901.75,52,0,0,0,0,0,0,2,20,4,11607,8192,229,1,20,0,0,0,0,0,0,0,0
80,6076407,4,0,24,0,6,6,6,0,0,0,0,0,3.949702513,0.658283752,2025469,3507547.512,6075636,338,6076407,2025469,3507547.512,6075636,338,0,0,0,0,0,0,0,0,0,80,0,0.658283752,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,771,0,771,771,6075636,0,6075636,6075636
80,1751453,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6641.913885,4.567636128,250207.5714,661569.9084,1750507,4,746,373,520.430591,741,5,1751406,437851.5,875103.7279,1750507,4,0,0,0,0,72,112,1.712863548,2.85477258,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,6075392,4,0,24,0,6,6,6,0,0,0,0,0,3.95036238,0.65839373,2025130.667,3507072.352,6074749,313,6075392,2025130.667,3507072.352,6074749,313,0,0,0,0,0,0,0,0,0,80,0,0.65839373,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,643,0,643,643,6074749,0,6074749,6074749
80,1751817,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6640.5338,4.566687046,250259.5714,661703.954,1750863,4,748,374,452.54834,694,54,1751771,437942.75,875280.2173,1750863,4,0,0,0,0,72,112,1.712507642,2.854179403,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,6074392,4,0,24,0,6,6,6,0,0,0,0,0,3.95101271,0.658502118,2024797.333,3506404.07,6073644,328,6074392,2024797.333,3506404.07,6073644,328,0,0,0,0,0,0,0,0,0,80,0,0.658502118,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,748,0,748,748,6073644,0,6073644,6073644
80,1072216,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,10843.89713,8.393831094,134027,363586.6363,1033251,15,38465,19232.5,26990.97294,38318,147,1072171,214434.2,458034.8296,1033251,15,0,0,0,0,72,132,2.797943698,5.595887396,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
80,6066805,5,0,30,0,6,6,6,0,0,0,0,0,4.94494219,0.824157032,1516701.25,3031998.519,6064699,326,6066805,1516701.25,3031998.519,6064699,326,0,0,0,0,0,0,0,0,0,100,0,0.824157032,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2106,0,2106,2106,6064699,0,6064699,6064699
80,1072338,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,10842.66341,7.460334335,153191.1429,388374.6134,1033351,49,38412,19206,27092.08921,38363,49,1072280,268070,510504.2188,1033351,160,0,0,0,0,72,112,2.797625376,4.662708959,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
80,6066862,5,0,30,0,6,6,6,0,0,0,0,0,4.94489573,0.824149288,1516715.5,3031763.716,6064361,401,6066862,1516715.5,3031763.716,6064361,401,0,0,0,0,0,0,0,0,0,100,0,0.824149288,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2501,0,2501,2501,6064361,0,6064361,6064361
80,1085661,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,10709.60456,7.368782705,155094.4286,399658.212,1061214,26,23939,11969.5,16719.53984,23792,147,1085635,271408.75,526656.5473,1061214,190,0,0,0,0,72,112,2.763293514,4.60548919,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
80,6025826,5,0,30,0,6,6,6,0,0,0,0,0,4.978570573,0.829761762,1506456.5,3010938.442,6022864,3,6025826,1506456.5,3010938.442,6022864,3,0,0,0,0,0,0,0,0,0,100,0,0.829761762,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2962,0,2962,2962,6022864,0,6022864,6022864
80,1084177,2,6,20,11601,20,0,10,14.14213562,4380,0,1933.5,1757.789948,10718.72951,7.378868949,154882.4286,399128.3117,1059798,28,23872,23872,0,23872,23872,1084149,216829.8,471345.6154,1059798,68,0,0,0,0,52,132,1.844717237,5.534151711,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,0,0,0,0,0
80,6028856,5,0,30,0,6,6,6,0,0,0,0,0,4.976068428,0.829344738,1507214,3012412.112,6025832,4,6028856,1507214,3012412.112,6025832,4,0,0,0,0,0,0,0,0,0,100,0,0.829344738,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3024,0,3024,3024,6025832,0,6025832,6025832
80,1084189,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,10724.14496,6.456438868,180698.1667,430890.6193,1060037,50,23893,11946.5,16824.19164,23843,50,1084139,361379.6667,605171.2643,1060037,189,0,0,0,0,72,92,2.767045229,3.689393639,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0
80,6025853,4,0,24,0,6,6,6,0,0,0,0,0,3.982838612,0.663806435,2008617.667,3479024.388,6025849,1,6025853,2008617.667,3479024.388,6025849,1,0,0,0,0,0,0,0,0,0,80,0,0.663806435,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,6025849,0,6025849,6025849
80,1074864,2,6,20,11601,20,0,10,14.14213562,4380,0,1933.5,1757.789948,10811.60035,7.442802066,153552,402142.9099,1065495,16,9088,9088,0,9088,9088,1074798,214959.6,475479.5687,1065495,16,0,0,0,0,52,132,1.860700517,5.58210155,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,0,0,0,0,0
80,6017861,5,0,30,0,6,6,6,0,0,0,0,0,4.98516001,0.830860002,1504465.25,3007599.87,6015865,3,6017861,1504465.25,3007599.87,6015865,3,0,0,0,0,0,0,0,0,0,100,0,0.830860002,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1996,0,1996,1996,6015865,0,6015865,6015865
80,1075084,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,10814.96888,7.441279007,153583.4286,402176.0785,1065602,8,9046,4523,6385.174234,9038,8,1075045,268761.25,531243.7956,1065602,158,0,0,0,0,72,112,2.790479628,4.650799379,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
80,6016869,5,0,30,0,6,6,6,0,0,0,0,0,4.985981912,0.830996985,1504217.25,3007101.87,6014870,3,6016869,1504217.25,3007101.87,6014870,3,0,0,0,0,0,0,0,0,0,100,0,0.830996985,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1999,0,1999,1999,6014870,0,6014870,6014870
80,1102933,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10547.33152,8.160060493,137866.625,389503.7211,1101839,3,911,455.5,447.5985925,772,139,1102844,220568.8,492645.1778,1101839,3,0,0,0,0,72,132,2.720020164,5.440040329,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,5979030,4,0,24,0,6,6,6,0,0,0,0,0,4.014029031,0.669004839,1993010,3451508.74,5978469,218,5979030,1993010,3451508.74,5978469,218,0,0,0,0,0,0,0,0,0,80,0,0.669004839,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,561,0,561,561,5978469,0,5978469,5978469
80,1117643,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10408.51148,8.052660823,139705.375,394630.5478,1116366,22,919,459.5,385.3731957,732,187,1117610,223522,499115.1256,1116366,22,0,0,0,0,72,132,2.684220274,5.368440549,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,5965839,5,0,30,0,6,6,6,0,0,0,0,0,5.028630508,0.838105085,1491459.75,2982250.87,5964836,3,5965839,1491459.75,2982250.87,5964836,3,0,0,0,0,0,0,0,0,0,100,0,0.838105085,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1003,0,1003,1003,5964836,0,5964836,5964836
80,1102736,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10549.21577,8.16151826,137842,389481.3402,1101759,2,802,401,461.0336213,727,75,1102657,220531.4,492621.316,1101759,2,0,0,0,0,72,132,2.720506087,5.441012173,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,5979846,4,0,24,0,6,6,6,0,0,0,0,0,4.013481284,0.668913547,1993282,3451966.009,5979269,53,5979846,1993282,3451966.009,5979269,53,0,0,0,0,0,0,0,0,0,80,0,0.668913547,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,577,0,577,577,5979269,0,5979269,5979269
80,1102982,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10546.86296,6.346431764,183830.3333,449834.9648,1102052,4,829,414.5,362.7457787,671,158,1102926,367642,636017.8642,1102052,4,0,0,0,0,72,92,2.719899327,3.626532437,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
80,5978109,4,0,24,0,6,6,6,0,0,0,0,0,4.014647441,0.669107907,1992703,3450854.025,5977406,327,5978109,1992703,3450854.025,5977406,327,0,0,0,0,0,0,0,0,0,80,0,0.669107907,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,703,0,703,703,5977406,0,5977406,5977406
